IndexKey,IndexName,Group,Date,SourceDate,Close,PE
NIFTYNONCYCLICALCONSUMER,NIFTY Non-Cyclical Consumer,Strategy / Thematic / Other,2025-06-30,2025-06-30,16252.6,64.02
NIFTYNONCYCLICALCONSUMER,NIFTY Non-Cyclical Consumer,Strategy / Thematic / Other,2025-09-30,2025-09-30,15962.8,53.23
NIFTYNONCYCLICALCONSUMER,NIFTY Non-Cyclical Consumer,Strategy / Thematic / Other,2025-12-31,2025-12-31,15996.45,54.72
NIFTYNONCYCLICALCONSUMER,NIFTY Non-Cyclical Consumer,Strategy / Thematic / Other,2026-03-31,2026-03-30,13339.65,47.13
NIFTYNONCYCLICALCONSUMER,NIFTY Non-Cyclical Consumer,Strategy / Thematic / Other,2026-06-30,2026-06-30,15009.15,54.79
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2020-03-31,2020-03-31,3615.06,9.42
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2020-06-30,2020-06-30,4787.17,14.88
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2020-09-30,2020-09-30,4914.8,17.89
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2020-12-31,2020-12-31,5524.05,18.83
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2021-03-31,2021-03-31,6147.95,17.26
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2021-06-30,2021-06-30,6762.85,10.66
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2021-09-30,2021-09-30,7774.4,10.41
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2021-12-31,2021-12-31,7348.8,8.93
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2022-03-31,2022-03-31,7866.25,8.68
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2022-06-30,2022-06-30,7600.7,8.78
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2022-09-30,2022-09-30,7643.9,10.59
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2022-12-31,2022-12-30,8438.25,15.21
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2023-03-31,2023-03-31,7148.85,14.23
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2023-06-30,2023-06-30,7535.7,14.63
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2023-09-30,2023-09-29,7902.8,8.91
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2023-12-31,2023-12-29,9496.15,8.2
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2024-03-31,2024-03-28,11440.9,9.38
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2024-06-30,2024-06-28,12223.35,10.13
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2024-09-30,2024-09-30,13035.6,12.8
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2024-12-31,2024-12-31,10744.25,12.87
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2025-03-31,2025-03-28,10549.7,12.68
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2025-06-30,2025-06-30,11800.95,14.05
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2025-09-30,2025-09-30,11280.5,12.04
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2025-12-31,2025-12-31,12231.2,11.33
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2026-03-31,2026-03-30,10788.05,9
NIFTYOILGAS,NIFTY Oil & Gas,Sectoral,2026-06-30,2026-06-30,11030.25,8.76
NIFTYPHARMA,NIFTY Pharma,Sectoral,2015-12-31,2015-12-31,11963.5,60.61
NIFTYPHARMA,NIFTY Pharma,Sectoral,2016-03-31,2016-03-31,10989.15,41.53
NIFTYPHARMA,NIFTY Pharma,Sectoral,2016-06-30,2016-06-30,11142,43.05
NIFTYPHARMA,NIFTY Pharma,Sectoral,2016-09-30,2016-09-30,11461,42.96
NIFTYPHARMA,NIFTY Pharma,Sectoral,2016-12-31,2016-12-30,10267,38.14
NIFTYPHARMA,NIFTY Pharma,Sectoral,2017-03-31,2017-03-31,10411.15,37.42
NIFTYPHARMA,NIFTY Pharma,Sectoral,2017-06-30,2017-06-30,9606.4,35.45
NIFTYPHARMA,NIFTY Pharma,Sectoral,2017-09-30,2017-09-29,9172.6,45.1
NIFTYPHARMA,NIFTY Pharma,Sectoral,2017-12-31,2017-12-29,9620.1,47.19
NIFTYPHARMA,NIFTY Pharma,Sectoral,2018-03-31,2018-03-28,8358.05,45.43
NIFTYPHARMA,NIFTY Pharma,Sectoral,2018-06-30,2018-06-29,9173.15,52.24
NIFTYPHARMA,NIFTY Pharma,Sectoral,2018-09-30,2018-09-28,9972.45,49.35
NIFTYPHARMA,NIFTY Pharma,Sectoral,2018-12-31,2018-12-31,8868.7,48.81
NIFTYPHARMA,NIFTY Pharma,Sectoral,2019-03-31,2019-03-29,9346.55,52.73
NIFTYPHARMA,NIFTY Pharma,Sectoral,2019-06-30,2019-06-28,8065.15,38.4
NIFTYPHARMA,NIFTY Pharma,Sectoral,2019-09-30,2019-09-30,7547.75,29.51
NIFTYPHARMA,NIFTY Pharma,Sectoral,2019-12-31,2019-12-31,8040.15,25.8
NIFTYPHARMA,NIFTY Pharma,Sectoral,2020-03-31,2020-03-31,7176.5,22.16
NIFTYPHARMA,NIFTY Pharma,Sectoral,2020-06-30,2020-06-30,9985.15,30.49
NIFTYPHARMA,NIFTY Pharma,Sectoral,2020-09-30,2020-09-30,11772.85,33.72
NIFTYPHARMA,NIFTY Pharma,Sectoral,2020-12-31,2020-12-31,12915.9,38.43
NIFTYPHARMA,NIFTY Pharma,Sectoral,2021-03-31,2021-03-31,12272.6,32.34
NIFTYPHARMA,NIFTY Pharma,Sectoral,2021-06-30,2021-06-30,14308.9,36.44
NIFTYPHARMA,NIFTY Pharma,Sectoral,2021-09-30,2021-09-30,14466.5,31.04
NIFTYPHARMA,NIFTY Pharma,Sectoral,2021-12-31,2021-12-31,14223,33.31
NIFTYPHARMA,NIFTY Pharma,Sectoral,2022-03-31,2022-03-31,13584.1,33
NIFTYPHARMA,NIFTY Pharma,Sectoral,2022-06-30,2022-06-30,12159.35,36.76
NIFTYPHARMA,NIFTY Pharma,Sectoral,2022-09-30,2022-09-30,12971.9,36.55
NIFTYPHARMA,NIFTY Pharma,Sectoral,2022-12-31,2022-12-30,12597.6,32.74
NIFTYPHARMA,NIFTY Pharma,Sectoral,2023-03-31,2023-03-31,12017.05,31.55
NIFTYPHARMA,NIFTY Pharma,Sectoral,2023-06-30,2023-06-30,13767.5,30.06
NIFTYPHARMA,NIFTY Pharma,Sectoral,2023-09-30,2023-09-29,15422.75,32.55
NIFTYPHARMA,NIFTY Pharma,Sectoral,2023-12-31,2023-12-29,16831.8,33.91
NIFTYPHARMA,NIFTY Pharma,Sectoral,2024-03-31,2024-03-28,18996.15,36.57
NIFTYPHARMA,NIFTY Pharma,Sectoral,2024-06-30,2024-06-28,19731.55,35.76
NIFTYPHARMA,NIFTY Pharma,Sectoral,2024-09-30,2024-09-30,23281.2,38.79
NIFTYPHARMA,NIFTY Pharma,Sectoral,2024-12-31,2024-12-31,23412.25,37.04
NIFTYPHARMA,NIFTY Pharma,Sectoral,2025-03-31,2025-03-28,21137.45,32.02
NIFTYPHARMA,NIFTY Pharma,Sectoral,2025-06-30,2025-06-30,22038.7,31.61
NIFTYPHARMA,NIFTY Pharma,Sectoral,2025-09-30,2025-09-30,21454.25,33.07
NIFTYPHARMA,NIFTY Pharma,Sectoral,2025-12-31,2025-12-31,22723.65,33.57
NIFTYPHARMA,NIFTY Pharma,Sectoral,2026-03-31,2026-03-30,22232.25,33.28
NIFTYPHARMA,NIFTY Pharma,Sectoral,2026-06-30,2026-06-30,25326.4,38.69
NIFTYPOWER,NIFTY Power,Sectoral,2026-06-30,2026-06-30,9202.49,21.46
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2016-03-31,2016-03-31,9086.75,16.88
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2016-06-30,2016-06-30,10141.6,20.03
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2016-09-30,2016-09-30,10742.05,21.59
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2016-12-31,2016-12-30,10042.8,20.45
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2017-03-31,2017-03-31,11803.15,24.77
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2017-06-30,2017-06-30,12990.75,25.89
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2017-09-30,2017-09-29,13568.9,27.74
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2017-12-31,2017-12-29,14139.65,29.38
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2018-03-31,2018-03-28,13687.9,28.41
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2018-06-30,2018-06-29,14961.75,33.76
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2018-09-30,2018-09-28,14151.05,35.62
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2018-12-31,2018-12-31,15292,38.52
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2019-03-31,2019-03-29,17315.55,40.83
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2019-06-30,2019-06-28,17197,38.54
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2019-09-30,2019-09-30,16252.3,37.39
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2019-12-31,2019-12-31,17767.6,41.31
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2020-03-31,2020-03-31,10173.7,18.97
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2020-06-30,2020-06-30,11721.25,23.76
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2020-09-30,2020-09-30,11816.65,25.81
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2020-12-31,2020-12-31,17251.75,33.64
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2021-03-31,2021-03-31,17763.85,33.04
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2021-06-30,2021-06-30,18293.5,28.44
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2021-09-30,2021-09-30,19447.95,26.53
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2021-12-31,2021-12-31,18041.85,24.81
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2022-03-31,2022-03-31,18420.8,23.1
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2022-06-30,2022-06-30,16720.95,18.27
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2022-09-30,2022-09-30,19932.45,19.03
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2022-12-31,2022-12-30,21862,18.12
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2023-03-31,2023-03-31,20618.1,15.79
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2023-06-30,2023-06-30,22923.15,17.99
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2023-09-30,2023-09-29,23101.9,18.38
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2023-12-31,2023-12-29,24875.65,18.45
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2024-03-31,2024-03-28,23555.85,16.42
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2024-06-30,2024-06-28,26075.5,16.52
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2024-09-30,2024-09-30,26501.85,16.06
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2024-12-31,2024-12-31,24780,14.62
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2025-03-31,2025-03-28,25733.35,15.41
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2025-06-30,2025-06-30,28254.6,18.06
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2025-09-30,2025-09-30,26462.45,17.77
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2025-12-31,2025-12-31,28721.15,20.14
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2026-03-31,2026-03-30,24144.85,16.86
NIFTYPRIVATEBANK,NIFTY Private Bank,Sectoral,2026-06-30,2026-06-30,27929.15,18.21
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2015-12-31,2015-12-31,3131.55,11.81
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2016-03-31,2016-03-31,2846.6,10.55
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2016-06-30,2016-06-30,3168.75,12.15
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2016-09-30,2016-09-30,3497.6,13.41
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2016-12-31,2016-12-30,3692.7,12.95
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2017-03-31,2017-03-31,4009.95,12.93
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2017-06-30,2017-06-30,3776.05,12.37
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2017-09-30,2017-09-29,4048.8,14.18
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2017-12-31,2017-12-29,4303.25,14.64
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2018-03-31,2018-03-28,3845.3,12.42
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2018-06-30,2018-06-29,3527.45,10.94
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2018-09-30,2018-09-28,3560.45,11
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2018-12-31,2018-12-31,3389.35,10.62
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2019-03-31,2019-03-29,3584.6,10.92
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2019-06-30,2019-06-28,3657.25,10.72
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2019-09-30,2019-09-30,3243.7,9.39
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2019-12-31,2019-12-31,3226.6,9.81
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2020-03-31,2020-03-31,2214.15,6.99
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2020-06-30,2020-06-30,2493.95,9.33
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2020-09-30,2020-09-30,2260.45,9.54
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2020-12-31,2020-12-31,2797.1,10.65
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2021-03-31,2021-03-31,3100.55,9.58
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2021-06-30,2021-06-30,3609.45,7.35
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2021-09-30,2021-09-30,4096.7,7.06
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2021-12-31,2021-12-31,3835.25,5.91
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2022-03-31,2022-03-31,4086.25,5.88
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2022-06-30,2022-06-30,3819.95,5.56
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2022-09-30,2022-09-30,3990.6,6.71
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2022-12-31,2022-12-30,4367,8.29
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2023-03-31,2023-03-31,4474,8.56
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2023-06-30,2023-06-30,5081.6,9.55
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2023-09-30,2023-09-29,5991.75,8.57
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2023-12-31,2023-12-29,7854.95,9.33
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2024-03-31,2024-03-28,9122.15,10.27
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2024-06-30,2024-06-28,10685.5,11.66
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2024-09-30,2024-09-30,11286,13.31
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2024-12-31,2024-12-31,9532.2,12.35
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2025-03-31,2025-03-28,9342.7,12.17
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2025-06-30,2025-06-30,10093.65,12.94
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2025-09-30,2025-09-30,9800.85,11.93
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2025-12-31,2025-12-31,9853.65,11.23
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2026-03-31,2026-03-30,9559,10.35
NIFTYPSE,NIFTY Pse,Strategy / Thematic / Other,2026-06-30,2026-06-30,9980.7,10.16
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2015-12-31,2015-12-31,2864.3,11.71
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2016-03-31,2016-03-31,2448.95,18.87
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2016-06-30,2016-06-30,2725,
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2016-09-30,2016-09-30,3129.65,
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2016-12-31,2016-12-30,2982,
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2017-03-31,2017-03-31,3526.6,
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2017-06-30,2017-06-30,3302.4,33.24
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2017-09-30,2017-09-29,3042.1,36.22
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2017-12-31,2017-12-29,3700.55,88.37
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2018-03-31,2018-03-28,2878.5,
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2018-06-30,2018-06-29,2791.5,
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2018-09-30,2018-09-28,2700.45,
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2018-12-31,2018-12-31,3088,
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2019-03-31,2019-03-29,3339.35,
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2019-06-30,2019-06-28,3205.65,
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2019-09-30,2019-09-30,2294.1,
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2019-12-31,2019-12-31,2524.35,
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2020-03-31,2020-03-31,1324.85,
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2020-06-30,2020-06-30,1427.9,
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2020-09-30,2020-09-30,1277.4,
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2020-12-31,2020-12-31,1752.7,
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2021-03-31,2021-03-31,2157.8,67.7
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2021-06-30,2021-06-30,2518.8,15.12
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2021-09-30,2021-09-30,2483.05,11.51
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2021-12-31,2021-12-31,2530.4,10.07
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2022-03-31,2022-03-31,2725.65,9.1
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2022-06-30,2022-06-30,2434.75,7.05
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2022-09-30,2022-09-30,2995,8.36
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2022-12-31,2022-12-30,4318.55,11.1
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2023-03-31,2023-03-31,3716.15,8.47
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2023-06-30,2023-06-30,4110.2,7.63
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2023-09-30,2023-09-29,5258.3,8.01
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2023-12-31,2023-12-29,5713.45,8.11
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2024-03-31,2024-03-28,7007.25,9.57
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2024-06-30,2024-06-28,7365.95,9.45
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2024-09-30,2024-09-30,6756.15,8.2
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2024-12-31,2024-12-31,6540.7,7.44
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2025-03-31,2025-03-28,6263.4,6.62
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2025-06-30,2025-06-30,7202.4,7.31
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2025-09-30,2025-09-30,7526.75,7.82
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2025-12-31,2025-12-31,8533.15,8.75
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2026-03-31,2026-03-30,7873.45,7.76
NIFTYPSUBANK,NIFTY PSU Bank,Sectoral,2026-06-30,2026-06-30,8492.65,8.14
NIFTYQUALITY30,NIFTY Quality 30,Strategy / Thematic / Other,2015-12-31,2015-12-31,2085.73,29.77
NIFTYQUALITY30,NIFTY Quality 30,Strategy / Thematic / Other,2016-03-31,2016-03-31,2035.15,27.97
NIFTYQUALITY30,NIFTY Quality 30,Strategy / Thematic / Other,2016-06-30,2016-06-30,2152.1,27.68
NIFTYQUALITY30,NIFTY Quality 30,Strategy / Thematic / Other,2016-09-30,2016-09-30,2199.85,27.47
NIFTYQUALITY30,NIFTY Quality 30,Strategy / Thematic / Other,2016-12-31,2016-12-30,2096.75,22.98
NIFTYQUALITY30,NIFTY Quality 30,Strategy / Thematic / Other,2017-03-31,2017-03-31,2255.2,23.89
NIFTYQUALITY30,NIFTY Quality 30,Strategy / Thematic / Other,2017-06-30,2017-06-30,2282.95,24.45
NIFTYQUALITY30,NIFTY Quality 30,Strategy / Thematic / Other,2017-09-30,2017-09-29,2311.95,25.63
NIFTYQUALITY30,NIFTY Quality 30,Strategy / Thematic / Other,2017-12-31,2017-12-29,2542.85,26.61
NIFTYQUALITY30,NIFTY Quality 30,Strategy / Thematic / Other,2018-03-31,2018-03-28,2455.9,24.86
NIFTYQUALITY30,NIFTY Quality 30,Strategy / Thematic / Other,2018-06-30,2018-06-29,2624.3,26.22
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2017-09-30,2017-09-29,7308.02,26.91
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2017-12-31,2017-12-29,7987.76,30.19
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2018-03-31,2018-03-28,7789.54,28.82
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2018-06-30,2018-06-29,8250.31,28.89
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2018-09-30,2018-09-28,8160,29.83
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2018-12-31,2018-12-31,8366.84,29.71
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2019-03-31,2019-03-29,8343.89,28.32
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2019-06-30,2019-06-28,8093.88,27.89
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2019-09-30,2019-09-30,8370.26,27.95
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2019-12-31,2019-12-31,8503.72,28.02
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2020-03-31,2020-03-31,6996.31,23.38
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2020-06-30,2020-06-30,7915.67,25.41
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2020-09-30,2020-09-30,8805.77,30.04
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2020-12-31,2020-12-31,10383.63,35.62
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2021-03-31,2021-03-31,10520.69,31.58
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2021-06-30,2021-06-30,11435.85,32.51
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2021-09-30,2021-09-30,12707.26,33.85
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2021-12-31,2021-12-31,12550.62,29.87
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2022-03-31,2022-03-31,12028.61,28.51
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2022-06-30,2022-06-30,11202.56,27.18
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2022-09-30,2022-09-30,12232.22,28.66
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2022-12-31,2022-12-30,12361.73,27.44
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2023-03-31,2023-03-31,12019.96,25.91
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2023-06-30,2023-06-30,13440.23,27.08
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2023-09-30,2023-09-29,13940,27.56
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2023-12-31,2023-12-29,15663.41,31.02
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2024-03-31,2024-03-28,16202.79,30.96
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2024-06-30,2024-06-28,17190.01,34.19
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2024-09-30,2024-09-30,19389.59,37.12
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2024-12-31,2024-12-31,16868.65,30.95
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2025-03-31,2025-03-28,16205.05,29.44
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2025-06-30,2025-06-30,17227.65,30.01
NIFTYQUALITYLOWVOLATILITY30,NIFTY Quality Low-Volatility 30,Strategy / Thematic / Other,2025-09-30,2025-09-30,16974.3,29.54
